field_1,id,lat,lon,time,tags,challenges,username,mapid,name,year,month,day,hblock,streetuse
2781,3624572,49.30210005,-123.1331102,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2782,3624569,49.30210005,-123.1331102,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2783,3624568,49.30210005,-123.1331102,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2784,3624564,49.30210005,-123.1331102,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2785,3624563,49.30210005,-123.1331102,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2786,3624747,49.30191139,-123.1337406,6/30/2019,paper+receipt,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2787,3624677,49.3021193,-123.1331054,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2788,3624554,49.30210744,-123.1330416,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2789,3624628,49.30211029,-123.1330809,6/30/2019,paper,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2790,3624551,49.30212345,-123.1330582,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2791,3624542,49.30206488,-123.133113,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2792,3624676,49.30212056,-123.1331307,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2793,3624681,49.30211503,-123.1331068,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2794,3624523,49.30212697,-123.133014,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2795,3624745,49.30194357,-123.133736,6/30/2019,plastic+bandaid,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2796,3624675,49.30212022,-123.1331245,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2797,3624674,49.30212022,-123.1331245,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2798,3624744,49.30194357,-123.133736,6/30/2019,plastic+tacobell,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2799,3624673,49.302111,-123.1331158,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2800,3624627,49.30197702,-123.133046,6/30/2019,plastic+bag,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2801,3624743,49.30190783,-123.1337547,6/30/2019,pencil,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2802,3624506,49.30205052,-123.1332196,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2803,3624505,49.30214394,-123.1330426,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2804,3624626,49.30199449,-123.1331187,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2805,3624504,49.30205052,-123.1332196,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2806,3624502,49.30205051,-123.1332095,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2807,3624625,49.30199449,-123.1331187,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2808,3624498,49.30215262,-123.1330364,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2809,3624496,49.30210912,-123.1332047,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2810,3624494,49.30211604,-123.1332135,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2811,3624495,49.30211855,-123.1330041,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2812,3624493,49.30211604,-123.1332135,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2813,3624672,49.30204826,-123.1331774,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2814,3624491,49.3021063,-123.1332201,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2815,3624742,49.30183587,-123.1337635,6/30/2019,plastic+zip tie,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2816,3624492,49.30211855,-123.1330041,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2817,3624490,49.30209882,-123.1332023,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2818,3624489,49.30211855,-123.1330041,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2819,3624488,49.3020803,-123.13317,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2820,3624487,49.30207019,-123.1331652,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2821,3624486,49.30205207,-123.1331502,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2822,3624671,49.30202404,-123.1331082,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2823,3624485,49.30213213,-123.1330897,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2824,3624484,49.30206449,-123.133133,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2825,3624483,49.30205816,-123.1331498,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2826,3624670,49.30200552,-123.1331164,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2827,3624740,49.30185045,-123.1337593,6/30/2019,plastic+wrapper+rockets+candy,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2828,3624482,49.30218962,-123.1330794,6/30/2019,plastic+bagtie,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2829,3624624,49.3019963,-123.1331184,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2830,3624481,49.30211909,-123.1330525,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2831,3624739,49.30189119,-123.1338106,6/30/2019,plastic+creamer,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2832,3624669,49.30206981,-123.1332121,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2833,3624479,49.30206436,-123.1332848,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2834,3624480,49.30216951,-123.1332084,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2835,3624472,49.30213028,-123.1331041,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2836,3624738,49.30186939,-123.1338046,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2837,3624737,49.30186944,-123.1337906,6/30/2019,garbage bag,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2838,3624459,49.30090208,-123.1314311,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2839,3624736,49.30186944,-123.1337906,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2840,3624540,49.30138382,-123.1312196,6/30/2019,,Ocean Heroes,ben-somerville,,,2019,6,30,NA,NA
2841,3624623,49.30203259,-123.1331384,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2842,3624735,49.30189609,-123.1337701,6/30/2019,tape,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2843,3624458,49.30204768,-123.1331034,6/30/2019,plastic+bag,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2844,3624452,49.30206817,-123.1331541,6/30/2019,val nature+plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2845,3624733,49.30182237,-123.1337788,6/30/2019,screw+metal,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2846,3624731,49.30188318,-123.1337419,6/30/2019,plastic+tubing,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2847,3624730,49.30188566,-123.1337341,6/30/2019,plastic+oreo+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2848,3624430,49.30205275,-123.1331646,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2849,3624435,49.30125,-123.1314612,6/30/2019,metal,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2850,3624436,49.30126667,-123.131425,6/30/2019,tube,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2851,3624428,49.30230833,-123.1309583,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2852,3624425,49.30222,-123.1310722,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2853,3624427,49.30243667,-123.13095,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2854,3624422,49.301925,-123.1313638,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2855,3624418,49.30114667,-123.131425,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2856,3624420,49.30193333,-123.1313778,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2857,3624429,49.30167833,-123.130975,6/30/2019,plastic+cup,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2858,3624431,49.30148667,-123.1305305,6/30/2019,paper,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2859,3624433,49.30155833,-123.1306305,6/30/2019,,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2860,3624416,49.30203276,-123.1331367,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2861,3624417,49.30206667,-123.1320583,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2862,3624412,49.302005,-123.1319417,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2863,3624414,49.30205833,-123.1320278,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2864,3624419,49.301495,-123.130525,6/30/2019,lid+plastic,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2865,3624421,49.301495,-123.130525,6/30/2019,,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2866,3624424,49.30151333,-123.1305167,6/30/2019,plastic,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2867,3624426,49.30148,-123.1305083,6/30/2019,crayon,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2868,3624409,49.30188333,-123.1319667,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2869,3624411,49.30196333,-123.1318805,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2870,3624622,49.3018981,-123.1330996,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2871,3624408,49.30177167,-123.1320028,6/30/2019,,Ocean Heroes,litterfighters,,,2019,6,30,NA,NA
2872,3624415,49.30169167,-123.1309583,6/30/2019,duct tape+plastic,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2873,3624406,49.30196167,-123.1312945,6/30/2019,cap+plastic,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2874,3624407,49.30215341,-123.1331527,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2875,3624413,49.301575,-123.131225,6/30/2019,jawdrop+sucking lemons+can+metal,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2876,3624668,49.30168076,-123.1333541,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2877,3624405,49.30205333,-123.1312333,6/30/2019,plastic+velcro+hook,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2878,3624403,49.30175833,-123.1313778,6/30/2019,patch+fabric,Ocean Heroes,jessicamorcombe,,,2019,6,30,NA,NA
2879,3624402,49.30203276,-123.1331367,6/30/2019,plastic+wrapper+m&m,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2880,3624667,49.30167338,-123.1333421,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2881,3624666,49.30167917,-123.1333569,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2882,3624665,49.30169048,-123.1333973,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2883,3624729,49.30183771,-123.1337574,6/30/2019,plastic+wrapper+candy+rockets,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2884,3624728,49.30183771,-123.1337574,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2885,3624621,49.30198808,-123.1331358,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2886,3624727,49.30183771,-123.1337574,6/30/2019,bottlecap+metal,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2887,3624620,49.30197987,-123.1331264,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2888,3624391,49.3020359,-123.1331503,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2889,3624388,49.30203624,-123.1331182,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2890,3624726,49.30188046,-123.1337657,6/30/2019,plastic+wrapper+candy+rockets,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2891,3624387,49.30216971,-123.1332086,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2892,3624664,49.30172879,-123.1333813,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2893,3624386,49.3020525,-123.1331071,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2894,3624385,49.30217827,-123.1332032,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2895,3624619,49.30204487,-123.1331079,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2896,3624384,49.30219309,-123.1332142,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2897,3624383,49.30133044,-123.1313243,6/30/2019,plastic+microplastics+miscellaneous,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2898,3624382,49.30205359,-123.133115,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2899,3624381,49.30219309,-123.1332142,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2900,3624725,49.30190238,-123.13386,6/30/2019,plastic+zip tie,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2901,3624380,49.30219041,-123.1332317,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2902,3624379,49.30206545,-123.1331479,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2903,3624724,49.30189312,-123.1338822,6/30/2019,plastic+zip tie,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2904,3624663,49.30173901,-123.1332892,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2905,3624723,49.30189312,-123.1338822,6/30/2019,plastic,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2906,3624376,49.30218569,-123.1332452,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2907,3624618,49.30204546,-123.1331111,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2908,3624617,49.30199236,-123.1331998,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2909,3624375,49.30182212,-123.1332478,6/30/2019,,Ocean Heroes,julianberksklar,,,2019,6,30,NA,NA
2910,3624722,49.30189312,-123.1338822,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2911,3624374,49.30141887,-123.131401,6/30/2019,plastic+wrapper+miscellaneous,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2912,3624616,49.30196574,-123.1332825,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2913,3624721,49.30189312,-123.1338822,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2914,3624373,49.30211796,-123.1331926,6/30/2019,paper+cigarette,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2915,3624372,49.30213762,-123.1332035,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2916,3624720,49.30189312,-123.1338822,6/30/2019,plastic,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2917,3624371,49.30212888,-123.1331954,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2918,3624370,49.30206855,-123.1331778,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2919,3624369,49.30211394,-123.1332049,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2920,3624719,49.30189312,-123.1338822,6/30/2019,plastic+lid+timhortons,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2921,3624368,49.30210488,-123.1331708,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2922,3624366,49.30209521,-123.1331698,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2923,3624364,49.30207222,-123.133193,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2924,3624362,49.3020734,-123.1332084,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2925,3624718,49.30189312,-123.1338822,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2926,3624360,49.30207836,-123.1330447,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2927,3624357,49.30134489,-123.1314787,6/30/2019,plastic,Ocean Heroes,rosa:),,,2019,6,30,NA,NA
2928,3624356,49.30133939,-123.1314913,6/30/2019,plastic,Ocean Heroes,rosa:),,,2019,6,30,NA,NA
2929,3624354,49.3015441,-123.1312147,6/30/2019,,Ocean Heroes,josie chatterton,,,2019,6,30,NA,NA
2930,3624353,49.30205065,-123.1330717,6/30/2019,plastic+lighter+bic,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2931,3624352,49.30161197,-123.131124,6/30/2019,,Ocean Heroes,josie chatterton,,,2019,6,30,NA,NA
2932,3624662,49.30171366,-123.1334222,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2933,3624351,49.30173042,-123.1333671,6/30/2019,,Ocean Heroes,julianberksklar,,,2019,6,30,NA,NA
2934,3624717,49.30188507,-123.13382,6/30/2019,plastic+gum pack,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2935,3624349,49.30173076,-123.1333508,6/30/2019,,Ocean Heroes,julianberksklar,,,2019,6,30,NA,NA
2936,3624661,49.30169954,-123.1333818,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2937,3624716,49.30190372,-123.1337966,6/30/2019,plastic+wrapper+candy+rockets,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2938,3624538,49.30173408,-123.1332629,6/30/2019,,Ocean Heroes,ben-somerville,,,2019,6,30,NA,NA
2939,3624346,49.3017093,-123.1310197,6/30/2019,plastic+straw+miscellaneous+caprisun,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2940,3624469,49.30148897,-123.1316077,6/30/2019,plastic,Ocean Heroes,brooklyn_11,,,2019,6,30,NA,NA
2941,3624715,49.30191218,-123.1337666,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2942,3624660,49.30173118,-123.1333783,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2943,3624714,49.30191218,-123.1337666,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2944,3624343,49.30171648,-123.1322414,6/30/2019,,Ocean Heroes,itatavladi,,,2019,6,30,NA,NA
2945,3624344,49.30172866,-123.1333042,6/30/2019,,Ocean Heroes,julianberksklar,,,2019,6,30,NA,NA
2946,3624659,49.30170821,-123.1333731,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2947,3624339,49.30182556,-123.1309948,6/30/2019,paper+wrapper,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2948,3624340,49.30173507,-123.1323175,6/30/2019,plastic,Ocean Heroes,itatavladi,,,2019,6,30,NA,NA
2949,3624615,49.30190531,-123.1329722,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2950,3624337,49.30202159,-123.1331086,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2951,3624438,49.30130253,-123.1311386,6/30/2019,,Ocean Heroes,ocean-herods,,,2019,6,30,NA,NA
2952,3624713,49.30191583,-123.1337241,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2953,3624614,49.30191231,-123.1330194,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2954,3624335,49.30184722,-123.1309964,6/30/2019,paper+miscellaneous,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2955,3624658,49.30169409,-123.1333649,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2956,3624613,49.30192983,-123.1330452,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2957,3624712,49.30190875,-123.1337103,6/30/2019,plastic+tiewrap,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2958,3624657,49.3016756,-123.1333538,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2959,3624333,49.30185372,-123.1310049,6/30/2019,paper+wrapper+miscellaneous,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2960,3624612,49.30191964,-123.1330492,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2961,3624711,49.30190875,-123.1337103,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2962,3624332,49.30137027,-123.1311395,6/30/2019,,Ocean Heroes,josie chatterton,,,2019,6,30,NA,NA
2963,3624611,49.30193842,-123.1330643,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2964,3624537,49.30173878,-123.1332495,6/30/2019,,Ocean Heroes,ben-somerville,,,2019,6,30,NA,NA
2965,3624656,49.30170461,-123.1333516,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2966,3624710,49.30190317,-123.1337315,6/30/2019,plastic,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2967,3624330,49.30201633,-123.1330638,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2968,3624331,49.30188293,-123.1310514,6/30/2019,plastic+part+unknown,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2969,3624329,49.30161745,-123.1312299,6/30/2019,plastic+wrapper,Ocean Heroes,rosa:),,,2019,6,30,NA,NA
2970,3624709,49.30190317,-123.1337315,6/30/2019,plastic+wrapper,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2971,3624328,49.30133086,-123.1309713,6/30/2019,plastic+wrapper,Ocean Heroes,Braelynne-B,,,2019,6,30,NA,NA
2972,3624437,49.30131715,-123.1310759,6/30/2019,,Ocean Heroes,ocean-herods,,,2019,6,30,NA,NA
2973,3624655,49.30170075,-123.1333705,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2974,3624535,49.30168475,-123.1331028,6/30/2019,,Ocean Heroes,ben-somerville,,,2019,6,30,NA,NA
2975,3624708,49.30186918,-123.1337554,6/30/2019,plastic+candy+wrapper+rockets,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2976,3624327,49.30176047,-123.1332854,6/30/2019,,Ocean Heroes,julianberksklar,,,2019,6,30,NA,NA
2977,3624533,49.30165431,-123.1330945,6/30/2019,,Ocean Heroes,ben-somerville,,,2019,6,30,NA,NA
2978,3624326,49.30207144,-123.1331809,6/30/2019,plastic+wrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2979,3624324,49.30198498,-123.1330089,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2980,3624325,49.30175368,-123.13183,6/30/2019,plastic,Ocean Heroes,litterati-134267,,,2019,6,30,NA,NA
2981,3624323,49.30140895,-123.1311068,6/30/2019,,Ocean Heroes,nicole-the-homie,,,2019,6,30,NA,NA
2982,3624321,49.30198498,-123.1330089,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2983,3624654,49.30168914,-123.1333862,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2984,3624432,49.30131363,-123.1310814,6/30/2019,,Ocean Heroes,ocean-herods,,,2019,6,30,NA,NA
2985,3624317,49.30200807,-123.1311353,6/30/2019,paper+wrapper,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2986,3624316,49.30205711,-123.1331586,6/30/2019,plastic+strawwrapper,Ocean Heroes,jeremy-clark,,,2019,6,30,NA,NA
2987,3624653,49.30170142,-123.1333844,6/30/2019,,Ocean Heroes,anya_terese,,,2019,6,30,NA,NA
2988,3624315,49.30172837,-123.1323432,6/30/2019,,Ocean Heroes,Cosmo,,,2019,6,30,NA,NA
2989,3624312,49.30140895,-123.1311068,6/30/2019,,Ocean Heroes,nicole-the-homie,,,2019,6,30,NA,NA
2990,3624313,49.3019499,-123.1311732,6/30/2019,,Ocean Heroes,josie chatterton,,,2019,6,30,NA,NA
2991,3624707,49.30184354,-123.1337723,6/30/2019,plastic+bag,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2992,3624610,49.30182568,-123.1330244,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2993,3624706,49.30184354,-123.1337723,6/30/2019,plastic+lid+timhortons,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
2994,3624309,49.30199982,-123.1311269,6/30/2019,paper+napkin+unknown,Ocean Heroes,jennajunge10,,,2019,6,30,NA,NA
2995,3624305,49.30110719,-123.1308917,6/30/2019,plastic+bag+food+made good,Ocean Heroes,Braelynne-B,,,2019,6,30,NA,NA
2996,3624302,49.30140895,-123.1311068,6/30/2019,,Ocean Heroes,nicole-the-homie,,,2019,6,30,NA,NA
2997,3624609,49.30176496,-123.1329978,6/30/2019,,Ocean Heroes,crosscountrymoron-,,,2019,6,30,NA,NA
2998,3624300,49.30206265,-123.1331955,6/30/2019,,Ocean Heroes,jessebullen ,,,2019,6,30,NA,NA
2999,3624299,49.30180934,-123.1324401,6/30/2019,band,Ocean Heroes,Cosmo,,,2019,6,30,NA,NA
3000,3624467,49.30176782,-123.1314583,6/30/2019,plastic,Ocean Heroes,brooklyn_11,,,2019,6,30,NA,NA
3001,3624705,49.30185892,-123.1337529,6/30/2019,plastic+wrapper+candy+rockets,Ocean Heroes,litterati-121700,,,2019,6,30,NA,NA
